,title,content,date,nickName
2964,쿠킹클래스-중장년을 위한 근력 레시피,"<건강식단으로 적립하는 근테크>
☺️근육1kg = 1,300만원☺️

""레시피도 배우고 커뮤니티도 참여하자!""

중장년을 위한 레시피, 웰니스 식탁으로 여러분을 초대합니다! 

▶️일정: 2024년 10월17일 목요일 오후 2시30분~5시
(선착순 20명)

▶️장소: 서울 송파구 오금로 175 2층 201호 

▶️수강료 : 20,000원


☹️혹시 내가 근력부족?!☹️

✔️등,허리가 아픈 경우가 많다
✔️계단을 쉬지 않고 오르기 힘들다
✔️수박 한 통을 들기 힘들다
✔️음식 먹을 때 사레가 자주 걸린다. 
✔️눈꺼풀이 처진 듯한 느낌이 든다. 

5개 모두 해당되시는 분이라면 
꼭! 웰니스 식탁에서 만나요!

노화에 따라 줄어드는 근력
하루 한끼 든든하고 건강하게 식사하자!
",2024-09-20 18:11,시놀매니저
2965,■소주로 잇몸을 튼튼하게 ,"12,420종의 질병 중
가장 흔한 병이 성인의 70%가
가지고 있는 잇몸병이라고 합니다.

건강한 잇몸은 중풍, 치매 등과 거리를
멀게 해주는 방벽 역할을 해준다고 합니다.

건강한 잇몸은 염증이 없고 분홍색입니다.
잇몸질환, 즉 풍치는 치과에서도
어떻게 하지 못하더군요.

잘해 봐야 소염제와 항생제,
TV에서 늘 선전하는 영양제 처방하는데
잇몸의 병이 심하면 듣지 않습니다.

이 방법을 실천해
보시면 하루 만에 좋아집니다.

20도 정도의 일반소주로
잇몸의 림프액을 교환해 주는 것입니다.

​화장실 갈 때 소주를
입에 5분이상 머금다 뱉으면
치료 끝입니다.
잇몸에서 끈적이는 액체가
무척 나오는데 자주하면 나오지 않음
30도 소주는 너무 강하더군요.

소금물로도 되지만 심하면
덧나는 수도 있고 소주가 제격
소주가 염증치료와 화기제거
편리성 효과에서 더 좋습니다.

이가 썩거나 충이 파먹어도
소주 앞에서 당해내지 못하더군요.

간혹 소주로 피고름과
림프액을 교환해 주시기 바랍니다.
검붉던 잇몸이 연분홍색으로 바뀝니다.",2024-09-20 22:04,의봉
2966,안녕하세요. 타로신 TV 입니다,"🌈 자기소개서 

1. 닉네임 / 성명:최정임

2. 성별:여

3. 생년월일(양력기준):
 71  04  26 

4. 거주지역 :   서초 서래마을
시흥 하우로       

5. 직업/직종: 중학교 선생을 오래했음 
현재 유튜버  ㆍ타로 마스터

6. 싱글/돌싱: 돌싱.

7. 주량: 술은 잘 못마심

8. 취미: 여행 ㆍ독서ㆍ 영화 감상

9. 혈액형: AB

10. 모임 희망 장소: 시흥 ㆍ부천 서초

11. 모임 희망 테마: 운동, 여행,힐링

12. 간략한 인사 및 모임에 바라는점: 반갑습니다. 타로신 TV 유튜버 입니다 좋은 모임 함께해요

",2024-09-20 23:08,타로신TV
2967,인사 드립니다 ,"아픈몸 이끌고 인사 한번 드리러 가겠습니다 
잘 부탁드립니다 ",2024-09-21 01:51,江山
2968,,"비가 좀 온다 하더니. 갑자기. 태풍급.
정동진 아래 금진항에서 낚시하다. 차박하러 왓는데. 파도가 장난이 아니라 
파도가 덥칠까 퍼붓는 빗속을 뚫고 정동진으로와 숙소 잡아 자고 일어남
이쁜 꽃들. 다망가졋을듯",2024-09-21 05:08,빠달
2969,,"태풍급 비가 내리는 강릉의 어느 카페의 밤
손님은. 오직 나 혼자.  ㅋㅋ",2024-09-21 05:15,빠달
2970,만반잘부,만/나서 반/갑습니다 잘/ 부/탁 합니다,2024-09-21 09:12,서동탄역
2971,,비가오네요 언제 그랬냐는듯 선선해졌네요,2024-09-21 11:26,김별빛
2972,덕선이,등산을 좋아하는 지인 강아지 입니다^^ 이름은 덕선이,2024-09-21 11:38,김별빛
2973,열무김치,"열무김치를 담궈서 종가집열무김치 사다먹은 통에 다시 채워넣었어요.
맛도 비슷해서 대만족~^^ ",2024-09-21 11:41,김별빛
2974,안녕들 하세요? 가입했습니다.,"인생은 기울어 지지만, 이제부터 좋은 사람들과 어울리려 가입했습니다.",2024-09-21 13:04,겨울새
2975,가입인사 올립니다.,"공무원 퇴직 후 비우고 내려놓으려 연천 임진강변에 귀향했습니다.  농사도 짖고, 취미생활도 하고, 건설현장 팀장으로 있기도 합니다.
시골이라 인연 만들기도 어렵습니다.        
어울리면 공감 할 수 있겠다 싶어 가입했습니다.^&",2024-09-21 14:54,겨울새
2976,◀칫솔 소금물에 담구기▶ ,"준비할 것은 물컵 하나와
거기에 듬뿍 녹여 넣을 수 있는
소금만 있으면 된다.

소금물컵에 평소 쓰는 칫솔을
담아놓았다가 칫솔질만 하면
웬만한 잇몸질환은 안녕이다.

잇몸질환의 가장 흔한
원인자는 칫솔에 숨어있는 세균이다.

칫솔질 도중 칫솔에
낀 불순물에서 세균이 번식해
다음 칫솔질 할 때 잇몸에 침투,
잇몸질환을 발생시키는 것이다.

대부분의 세균은 소금물 속에
들어가면 삼투압 때문에 터져 죽는다.
소금물 속에담간 칫솔을 잇몸질환은
거의 100% 막을수 있는 셈이다.",2024-09-21 15:55,의봉
2977,9월 정모 너무 즐겁고 행복했습니다,"9월 정모, 9월21일 토요일 오후 3시부터 5시까지 서울가족플라자에서 모두 8분이 참석하신 가운데 멋지게 진행되었습니다.
오늘 참석해 주신 나무하나, Kate, 론, 로라, 하모니, 반길, 충청인...님들 모두에게 감사드립니다.
모임 후 충청인 님 제공으로 노량진 수산시장에서 싱싱한 회로 함께한 뒷풀이가 있었습니다. 맥주는 반길 님께서 쏘아 주셨습니다.
활기찬 수다로 일상의 근심과 스트레스를 모두 날려버린 시간이었습니다.
모두 즐겁고 행복해 하시는 모습, 너무 보기 좋았습니다. 감사합니다.",2024-09-21 19:25,제이
2978,좋은영화 같이 봐요..,유행쫓는 영화들말고 오래오래 기억에 남는 영화 추천해주세요.,2024-09-21 19:40,Kate
2979,비,노추산 오장폭포,2024-09-21 22:19,빠달
2980,비,노추산 오장폭포,2024-09-21 22:20,빠달
2981,비,"노추산 오장폭포
비가 많이 오면. 역시. 폭포",2024-09-21 22:22,빠달
2982,,날씨 선선해사 좋네요..,2024-09-21 23:07,추억의향기
2983,,"백송아지가 신기해서 퍼와 봣네요
",2024-09-22 00:44,알롱이
2984,,잘봐 주세요,2024-09-22 00:55,오현구
2985,,이제 가을로 접어드네요,2024-09-22 05:55,빠달
2986,가입인사, 한병 마시려면 일단 모여야 하니 빨리삘리 모여 봅시다.,2024-09-22 07:30,높바우
2987,,비온뒤 상쾌함처럼 우리인생도 상쾌하게,2024-09-22 07:47,거짓없는
2988,,청국장,2024-09-22 09:33,빠달
2989,■손쉽게 할 수 있는 건강법,"여행시 기차나 버스 안에서 체험해 보십시오.

머리를 두들겨라!
손가락 끝으로 약간 아플 정도로
머리 이곳 저곳을 두들겨 두피가 자극되어
머리도 맑아지고 기억력이 좋아집니다.

빠지던 머리카락이 새로 생겨나고
스폰지 머리(두피가 떠 있는 상태)가
치유됩니다. 머리카락에 산소와 영양분이
원활히 공급되므로 윤기가 흐르며
아름답게 됩니다.


눈알을 사방으로
자주 움직여라!

눈알을 좌우로 20번,
상하로 20번
대각선으로 20번,
시계방향으로 회전하여 20번,
시계 반대방향으로 20번 ,
손을 부벼서 눈동자를
지그시 눌렀다가 번쩍 뜨기를 20번

평소에 이렇게 자주 하시면
시력이 좋아지고 실제로 안경이
필요 없게됩니다.

오늘날 눈을 혹사하여
눈이매우 피곤한 사람들이 많습니다
눈을 들어 멀리 푸른 숲 등을 바라보거나
눈을 감고 휴식하는 시간이 필요합니다.",2024-09-22 14:05,의봉
2990,반갑습니다,잘부탁드립니다,2024-09-22 14:45,타이거제로
2991,만나고  싶다,좋은사람 만나보고 싶네요,2024-09-22 17:35,김상권
2992,가입인사,반갑습니다,2024-09-22 17:46,함박웃음
2993,강변북로에서,아침에 강변북로 한강을 달리는데 청명한 가을 날씨더군요,2024-09-22 18:14,김별빛
2994,건강한아침,아침을 간단하게 메밀꽃밭에서..,2024-09-22 18:23,김별빛
2995,남산타워,날씨가 너무 좋아서 나들이 ^^,2024-09-22 18:48,추억의향기
2996,멋진 가을 정취,"경복궁 옆 열린송현녹지공간이란 곳입니다.
가을 정취가 물씬!
멋진 곳이네요.
우리 모임 회원 여러분과 같이 오고 싶은 곳이에요",2024-09-22 19:53,제이
2997,방갑습니다----,즐거운 여행   ----,2024-09-22 20:17,꿀꿀이
2998,가입인사,안녕하세요~~,2024-09-22 20:39,유경
2999,인사,"안녕하세요~
관심있어요",2024-09-22 21:28,유경
3000,,"비가 정말 많이 내렸네요.
이번 비로 피해는없는지요?

갈수록 긴 여름에
많이 고생하셨습니다.

큰비가 지나가니
마니 선선하네요.

이제 일교차도 
조금씩 더해갈터인데
건강 잘챙기시길 바랍니다.",2024-09-22 22:25,밝달
3001,신입생 인사 드리겠습니다 ,드럼 취미로 배우고자 합니다 ,2024-09-22 22:26,건물주님
3002,,가버린 추석이 아쉬워서 이번 추석에 찍은 보름달 올려봅니다. 참 예쁘더군요,2024-09-22 22:46,검은하늘
3003,,"이제 정말 날씨가 청명하네요
드디어 가을이 왔나봐요 너무 반가워요",2024-09-22 22:47,검은하늘
3004,예쁜 시골 고양이 보고가세요,사람 참 좋아하는 예쁜 냥인데 인상은 싸나운 반전매력~ 귀엽죠?,2024-09-22 22:49,검은하늘
3005,느긋한 깜냥이,산책중에 마주친 깜냥이 지나다니는 사람이 많은데도 아랑곳않고 자는게 참 여유로워 보이고 부럽더라구요,2024-09-22 22:52,검은하늘
3006,가입인사,댄린이 입니다~~~ 시작했으니 더 배우고 싶은 맘입니다~~~,2024-09-22 23:03,파서블
3007,가입인사,곧 뵈요~~~,2024-09-22 23:14,파서블
3008,.,"콧구멍을 벌려 심호흡하라!

특별히 맑은 공기를 심호흡하는
습관을 가져야 합니다.

유명한 정신과 의사인
알렉산드 로렌박사가 조사해보니
정신 질환자의 대부분이 가슴호흡만 하고
심호흡을 하지 않더라는것

폐세포는 페록시즘이란 해독기관이
잘 발달 되어 있어서 각종 유해물질을
잘 처리합니다.

그러므로 심호흡을 하면
각종 유해 물질을 배출하여
건강에 도움이 될뿐 아니라,

머리가 맑아지고 기억력이 좋아집니다
또한 치매를 예방할 수 있습니다.

​
혀를 자꾸 입안에서 굴리라!

혀를 가지고 입천장도 핥고,
입 밖으로 뺏다 넣었다 하면서
뱅뱅 돌리고 혀 운동을 하는 겁니다.

침은 회춘 비타민입니다.
침은 옥수(玉水)라 했습니다 .

​평소 식사 때도 충분히 꼭꼭
씹어 먹으면 충분한 침이 들어가
소화가 잘 되어 건강에 좋습니다.

그러나
가래같은 탁한 것은 버려야 합니다.",2024-09-22 23:47,의봉
3009,안녕하세요,신기한 세계로 들어온듯 합니다. 기대되네요~^^,2024-09-23 00:58,물고기자리
3010,잘못 가입하신분들 탈퇴껀~~,"걍 잘못오신분,아예 글을 무시한분들 싹!
나가셧네용^^~
늘 좋은일들만 있으시길요~~~
친구삼아 한번이라도  글을 읽으신분들만 남으셧으요~~",2024-09-23 01:10,욘사마
3011,,로마자유여행에 첫날 ^^,2024-09-23 05:05,주말
3012,,험께해야 아름다움이 더 배가되는. .,2024-09-23 05:37,빠달
3013,사람을 사랑하자 ,조금만 상대분의 마음을 헤아려 이해할 수 있다면 크나큰 사고방지되며 자기 자신도 수양이된다  여기 방은 서로 시간여유 있을때 들러 세상사 얘기하며 서로의 정보공유 하였으면 합니다,2024-09-23 08:13,OCEAN박
3014,,"배추값이 비싼이유
해발 700 미터 닭목령의 배추밭.
여름 고온과 가뭄으로 2만평이 넘는 배추밭에서 제대로 자란것 하나업이 모두 망가졋다.
사진에 보이는 장면이 상태가 가장 좋은상태.
호우속에서 조금이라도 건져보려는 농부를향해 사진을 찍을수가 업엇다.
간단하게. 수억의 손실을 보앗을듯.
내가본 배추밭 피해중 가장 최악인 상태.

",2024-09-23 09:05,빠달
3015,안녕하세요.,좋은 시간 만들어 가고 싶습니다.,2024-09-23 13:41,혜리
3016,인사,안녕하세요?,2024-09-23 14:45,이모
3017,모임,안녕하세요,2024-09-23 15:56,이뿐이
3018,우리 캠핑가요~♡,"
우리 ""여행스케치""에서 첫 캠핑을 가려합니다.
혹 캠핑에 관심있는 친구님들은 적극 참석하시어 시니어 갬성이 어떤건지 함께 느껴보시죠.
임원진에서 캠핑에 필요한 장비는 모두 준비하겠으니 개인 준비물만 갖고오시면 됩니다.
부담없이 함께 어울려보시길 바랍니다.

캠핑 특성상 사전 자리예약이 있으니 꼭 참석하실분만 신청해 주시길 바랍니다.

1. 캠핑장 : 강원도 철원소재
2. 일정 : 2024. 10. 11~12(1박2일)
3. 비용 : 참여자 단톡으로 공지
4. 모집인원 : 선착순 최대 12명
                 (남여 성비 맞춤)
5. 개인준비물 : 개인 옷가지, 세면도구
6. 출발지 : 일산, 강서구, 수락산역 3곳
   상세내용은 인원확정후 참석자단톡으로 상세내용 공유.
7. 문의사항 : 010.2808.1691(모임장)

♧. 진행관계로 10월 5일까지 신청 마감합니다.
※. 혹 개인적으로 늦게 오실분도 신청하세요.",2024-09-23 16:53,조은친구
3019,2024 단풍 지도,"올해는 단풍 절정이 작년보다 느릴 것으로 예상된대요! 
전국 단풍명소 모음집도 확인해 주세요~*",2024-09-23 18:01,시놀매니저
3020,,거대 풍선이 마포 월드컵 경기장에 떴네요 ^^ ,2024-09-23 18:14,추억의향기
3021,가입인사,안녕 하세요.가입인사 드립니다.,2024-09-23 19:20,천염
3022,,"오늘 친구들과 땅콩 캤어요
날이 덥지않아 도란도란 친구들과 이야기
나누며  땅콩 따고 냉커피도 마셔주고
놀이삼아 하니 재미있네요
밭에 심은 김장무우 배추 쪽파 시금치는 
무럭무럭 눈에 띄게 잘 크고 있어요
부지런한 주인분 덕에~~^^
우리는 심기만 하고 관리는 밭주인이~
감사하지요
밤 줏기도 할려 했는데 양손이 무거워서
다음으로~~^^",2024-09-23 21:52,봄이
3023,.,"잇몸을 맛사지하라!

손가락 6개로 잇몸을
눌러서 비비며 맛사지 합니다.

​그리고 치아를
딱딱딱 위아래를부딪혀 주는 것이
치아를 건강하게 만드는 방법입니다.

치아를 단련시키는
이 방법을 '고치법 '이라고 합니다.


즐거운 노래를 부르라!

우울하고 슬픈 일을 당했을 때도
흥겨운 노래를 여러번 마음으로
되풀이 노래하면 기쁜 마음이
회복되고 생의 활기를 찾을 수 있습니다.

마음의 노래는
사랑과 행복을 깨닫게 합니다.


귀를 당기고 부비고 때리라!

귀를 잡고 당기고 비틀고 부비고
때리는 것이 건강에 좋습니다.

이렇게 하면 식욕을
억제하여 비만을 예방하거나
치료해 줍니다.

그리고
깊은 수면을 취하도록 도움을 줍니다.
이것은 신장, 비뇨, 생식기 계통의
기능이 활성화 되도록 돕습니다.",2024-09-23 23:41,의봉
